Wavelength (nm),Absorbance (AU),Std.Dev.
740,0.02569580078125,0.00012857284199793
742,0.025970458984375,0.000124431659166718
744,0.02642822265625,0.000158940633056638
746,0.0258941650390625,0.000138174211702536
748,0.0258941650390625,0.000146357163187034
750,0.0250091552734375,0.000138174211702536
752,0.0259552001953125,0.000120872341291465
754,0.0248870849609375,0.0000937515695758401
756,0.0247955322265625,0.0000988882552857645
758,0.0243682861328125,0.0000940614929652248
760,0.0249786376953125,0.0000837497650150305
762,0.0252838134765625,0.000102359068794241
764,0.023773193359375,0.000109767872390275
766,0.0255279541015625,0.000101502492490006
768,0.0240478515625,0.00012254622195594
770,0.0249481201171875,0.000109236305719577
772,0.025482177734375,0.000103490142564778
774,0.025054931640625,0.000131261066696817
776,0.02484130859375,0.00013901418425208
778,0.024932861328125,0.0001942126779382
780,0.0249786376953125,0.000148724278943008
782,0.024383544921875,0.0001068115234375
784,0.0243682861328125,0.00012014782522601
786,0.024566650390625,0.000150668469681789
788,0.023681640625,0.0001220703125
790,0.024749755859375,0.00017025690921342
792,0.0240020751953125,0.000147150432754409
794,0.022125244140625,0.000152205942865448
796,0.0258941650390625,0.000136904590186511
798,0.0229339599609375,0.000164695992621787
800,0.02392578125,0.000175310139359681
802,0.02349853515625,0.000160035529811119
804,0.024444580078125,0.00021253033870215
806,0.0233612060546875,0.000116956403478667
808,0.0240020751953125,0.000123962988351989
810,0.024322509765625,0.000190582214306592
812,0.02288818359375,0.00016148384466947
814,0.022857666015625,0.000186257257320155
816,0.0244598388671875,0.000173306529107674
818,0.0224151611328125,0.000206417072425364
820,0.023773193359375,0.000243185080726764
