Wavelength (nm),Absorbance (AU),Std.Dev.
434,0.051361083984375,0.000107083655148454
436,0.050994873046875,0.0000717731007470199
438,0.0508880615234375,0.0000828764380737321
440,0.0506744384765625,0.000103490142564778
442,0.0503997802734375,0.0000886455538835316
444,0.05035400390625,0.0000747524945917718
446,0.0502471923828125,0.0000749469097304859
448,0.0500335693359375,0.0000834015316355722
450,0.0499420166015625,0.0000928155903670993
452,0.04998779296875,0.0000971063389690999
454,0.049957275390625,0.0000725795653932207
456,0.04974365234375,0.0000873224116688507
458,0.0494232177734375,0.000064512384511138
460,0.04974365234375,0.0000928155903670993
462,0.0496063232421875,0.0000751408218520821
464,0.049560546875,0.0000892997734887667
466,0.0493316650390625,0.0000902722134872378
468,0.049468994140625,0.0000869884815291701
470,0.0493316650390625,0.000121831660634394
472,0.04937744140625,0.000121592540363382
474,0.049072265625,0.000124898571348151
476,0.049163818359375,0.000107625854337051
478,0.04913330078125,0.0000896250925023707
480,0.049072265625,0.0000940614929652248
482,0.0494842529296875,0.0000985935057321173
484,0.0499725341796875,0.000116457653217115
486,0.05096435546875,0.0000647375593127332
488,0.04986572265625,0.00013037115089901
490,0.048919677734375,0.0000937515695758401
492,0.04864501953125,0.0000980013471883021
494,0.0485687255859375,0.000144354918887516
496,0.0487823486328125,0.000105163946167681
498,0.04840087890625,0.000107083655148454
500,0.0483856201171875,0.00010178881884862
502,0.048248291015625,0.000103490142564778
504,0.0482177734375,0.000105440330208475
506,0.048248291015625,0.0000931286286600777
508,0.048370361328125,0.000128119320859884
510,0.0482635498046875,0.000152587890625
512,0.048248291015625,0.000123020290348794
514,0.04803466796875,0.000129475118625466
516,0.0483551025390625,0.000125827198047414
518,0.0479583740234375,0.000109767872390275
520,0.048248291015625,0.000167151659394887
522,0.0480194091796875,0.000185002985427584
524,0.0480194091796875,0.000151054305063044
526,0.0479888916015625,0.000171279482426786
528,0.0475311279296875,0.000182468578233359
530,0.0474700927734375,0.000159306434767312
532,0.04730224609375,0.000165752876147464
534,0.047119140625,0.000144757583320696
536,0.0472564697265625,0.000106265169351075
538,0.04693603515625,0.000129923907210742
540,0.0467681884765625,0.000129475118625466
542,0.04638671875,0.0000931286286600777
544,0.0461273193359375,0.000115705496887994
546,0.0460205078125,0.000154483465052159
548,0.0459136962890625,0.000116956403478667
550,0.0458221435546875,0.00012857284199793
552,0.0460357666015625,0.000123962988351989
554,0.045440673828125,0.000110032692732666
556,0.045654296875,0.000132144989591131
558,0.045440673828125,0.000119905347026838
560,0.0453643798828125,0.000108165335683882
562,0.0450286865234375,0.000117204982725046
564,0.0454254150390625,0.000104051068855178
566,0.045013427734375,0.000115705496887994
568,0.04486083984375,0.0000787344644186031
570,0.044830322265625,0.0000803806591251582
572,0.0447235107421875,0.0000892997734887667
574,0.0452880859375,0.0000757195787097138
576,0.045074462890625,0.000086316745750311
578,0.0455474853515625,0.0000705461197239187
580,0.0454864501953125,0.0000697161364841349
582,0.04559326171875,0.00008199380973894
584,0.0452423095703125,0.000083051838138875
586,0.04443359375,0.0000673809880548695
588,0.043975830078125,0.00006866455078125
590,0.043487548828125,0.0000692974171622656
592,0.04351806640625,0.0000825245195494993
594,0.04302978515625,0.0000622158295833591
596,0.042938232421875,0.0000879864699910797
598,0.04315185546875,0.0000707520942344338
600,0.043060302734375,0.0000837497650150305
602,0.0435333251953125,0.0000827006660029556
604,0.04278564453125,0.0000955960394755681
606,0.0430908203125,0.0000837497650150305
608,0.042449951171875,0.0000783639472357717
610,0.04229736328125,0.0000837497650150305
612,0.042510986328125,0.000079470316528319
614,0.0420379638671875,0.0000952911071532959
616,0.041900634765625,0.0000946782962493199
618,0.041748046875,0.000086316745750311
620,0.041778564453125,0.0000774298978049638
622,0.041473388671875,0.0000940614929652248
624,0.041717529296875,0.000100927402918419
626,0.0410919189453125,0.00011444091796875
628,0.041168212890625,0.000136904590186511
630,0.041168212890625,0.000115201331104595
632,0.0413665771484375,0.000182468578233359
634,0.04168701171875,0.000144354918887516
636,0.0413665771484375,0.000163276173088323
638,0.040740966796875,0.000176633253521579
640,0.0410614013671875,0.000163276173088323
642,0.0408935546875,0.000208102137710355
644,0.040863037109375,0.000204718137588482
646,0.0408782958984375,0.000219004823217885
648,0.0408172607421875,0.000206417072425364
650,0.0400543212890625,0.000158940633056638
652,0.04052734375,0.00017397696305834
654,0.040618896484375,0.00030593776940557
656,0.0471038818359375,0.000165752876147464
658,0.0359039306640625,0.000191192078951136
660,0.0396881103515625,0.000223737767007678
662,0.039947509765625,0.000226838207203957
664,0.0398101806640625,0.000207541969432609
666,0.0398712158203125,0.000280529423688511
668,0.0399322509765625,0.00034051381842684
670,0.0401458740234375,0.000203004984980012
672,0.0395355224609375,0.000155983339693152
674,0.03912353515625,0.000160398834546117
676,0.0394744873046875,0.000197187011464235
678,0.039520263671875,0.000169571767966407
680,0.0392913818359375,0.00017025690921342
682,0.0391387939453125,0.000193010111094261
684,0.03900146484375,0.00016610367627775
686,0.03912353515625,0.000107895932187889
688,0.03912353515625,0.00012254622195594
690,0.0387420654296875,0.00019895026871346
692,0.0386810302734375,0.000138594834324531
694,0.03839111328125,0.000141092239447837
696,0.0380859375,0.000139849111784541
698,0.0387115478515625,0.000169914683924256
700,0.0380706787109375,0.000221646713963836
702,0.037994384765625,0.000147545468184004
704,0.038543701171875,0.000152587890625
706,0.0379486083984375,0.000185631180734199
708,0.03826904296875,0.0000921863248717848
710,0.03778076171875,0.00014354620149404
712,0.0380859375,0.000168883847207479
714,0.037933349609375,0.000124431659166718
716,0.037750244140625,0.000128119320859884
718,0.0373382568359375,0.000148332382928647
720,0.037811279296875,0.000142732902022321
722,0.0375213623046875,0.000162203152660136
724,0.0370025634765625,0.000162919284851552
726,0.0379486083984375,0.000117204982725046
728,0.0371856689453125,0.000126749021345796
730,0.03717041015625,0.000136904590186511
732,0.03765869140625,0.000105440330208475
734,0.0367584228515625,0.000105440330208475
736,0.0369110107421875,0.0000968061640964472
738,0.0370941162109375,0.000136051593781487
740,0.0372161865234375,0.000139849111784541
742,0.03662109375,0.000141504188468868
744,0.036865234375,0.000129024769022276
746,0.0366363525390625,0.000152205942865448
748,0.0370025634765625,0.000126749021345796
750,0.0365142822265625,0.000123962988351989
752,0.0366668701171875,0.000116707294775225
754,0.036407470703125,0.000103490142564778
756,0.036163330078125,0.000115453689196942
758,0.035797119140625,0.000101502492490006
760,0.0360107421875,0.0000873224116688507
762,0.0360260009765625,0.000102643005730238
764,0.035430908203125,0.000101215356150983
766,0.0360565185546875,0.000108165335683882
768,0.034423828125,0.000115705496887994
770,0.0360565185546875,0.0000825245195494993
772,0.0359344482421875,0.000121831660634394
774,0.0357666015625,0.000129475118625466
776,0.0353851318359375,0.000172633491500622
778,0.0358734130859375,0.000158206492258665
780,0.0357818603515625,0.000145159130786441
782,0.035552978515625,0.000111608420092223
784,0.0351715087890625,0.000112646660310619
786,0.0353851318359375,0.0001563560602716
788,0.035064697265625,0.00013170376969629
790,0.0352783203125,0.000126288950784659
792,0.0350341796875,0.000148332382928647
794,0.0335845947265625,0.000133459897495544
796,0.0360565185546875,0.000129475118625466
798,0.0341033935546875,0.0001983642578125
800,0.034423828125,0.000192406009108253
802,0.0348663330078125,0.000151054305063044
804,0.03582763671875,0.000214167310296909
806,0.0349884033203125,0.000188740797071121
808,0.034454345703125,0.00013170376969629
810,0.034271240234375,0.000197776510571529
812,0.03424072265625,0.000178599546977533
814,0.034881591796875,0.000223737767007678
816,0.03411865234375,0.000188740797071121
818,0.0336761474609375,0.00023040266220919
820,0.03375244140625,0.000264289979182263
