Wavelength (nm),Absorbance (AU),Std.Dev.
784,0.02606201171875,0.000116956403478667
786,0.0265655517578125,0.00013901418425208
788,0.026092529296875,0.000120389815048672
790,0.0258941650390625,0.00013943227296827
792,0.0257110595703125,0.000105440330208475
794,0.0253143310546875,0.000126749021345796
796,0.02691650390625,0.000129475118625466
798,0.02490234375,0.000171618986193878
800,0.025543212890625,0.00018935659249864
802,0.0256195068359375,0.000162919284851552
804,0.0263519287109375,0.000200117142465271
806,0.0266265869140625,0.000142324509477063
808,0.0254058837890625,0.000168538833880421
810,0.0252838134765625,0.000177291107767063
812,0.02435302734375,0.000155235213847166
814,0.0264434814453125,0.000170598447990401
816,0.0254058837890625,0.000175972939982159
818,0.0245361328125,0.000174644823337701
820,0.0255584716796875,0.000285465804044643
