Wavelength (nm),Absorbance (AU),Std.Dev.
518,0.0490264892578125,0.000144757583320696
520,0.048980712890625,0.000191192078951136
522,0.0489501953125,0.000141092239447837
524,0.0483551025390625,0.000125827198047414
526,0.0483551025390625,0.000143140129389143
528,0.0477142333984375,0.00018437264974357
530,0.0475616455078125,0.000154859795609928
532,0.0473785400390625,0.000141504188468868
534,0.04693603515625,0.000155983339693152
536,0.0470733642578125,0.000102643005730238
538,0.04656982421875,0.000118685525406678
540,0.046539306640625,0.000133459897495544
542,0.046478271484375,0.000148332382928647
544,0.0463409423828125,0.000134329352277062
546,0.0458984375,0.000162919284851552
548,0.0456390380859375,0.00012857284199793
550,0.0459442138671875,0.000135193215535502
552,0.0457611083984375,0.000157838141369455
554,0.0454864501953125,0.000146754333966609
556,0.0454559326171875,0.000144757583320696
558,0.0452117919921875,0.000136051593781487
560,0.0448455810546875,0.0000866532645538372
562,0.044769287109375,0.0001373291015625
564,0.0443878173828125,0.000117204982725046
566,0.0442962646484375,0.00012254622195594
568,0.0440216064453125,0.0000968061640964472
570,0.04278564453125,0.0000662923705939589
572,0.0412750244140625,0.00008392333984375
574,0.0404205322265625,0.0000811015763300678
576,0.039459228515625,0.0000699245558922705
578,0.03936767578125,0.0000667299487477718
580,0.039031982421875,0.0000727797852643544
582,0.0389556884765625,0.0000781780301358002
584,0.0391387939453125,0.000077053107745072
586,0.0391998291015625,0.0000745575725009616
588,0.0399322509765625,0.0000665115195242412
590,0.0413665771484375,0.0000800177649055597
592,0.04193115234375,0.0000741661914643234
594,0.0414276123046875,0.0000762939453125
596,0.042144775390625,0.0000768640200790782
598,0.041656494140625,0.0000787344644186031
600,0.041534423828125,0.0000879864699910797
602,0.0411834716796875,0.0000818161414700593
604,0.0410308837890625,0.000110560430497661
606,0.04119873046875,0.0000937515695758401
608,0.0410308837890625,0.0000902722134872378
610,0.041015625,0.000105440330208475
612,0.0413360595703125,0.0000745575725009616
614,0.040863037109375,0.000100927402918419
616,0.040679931640625,0.000110823356981918
618,0.040924072265625,0.000121352948918052
620,0.0412750244140625,0.0000949851959075068
622,0.039520263671875,0.0000905940405810388
624,0.038604736328125,0.0000934406182397147
626,0.039581298828125,0.000120389815048672
628,0.04058837890625,0.000112387999440431
630,0.040283203125,0.0001220703125
632,0.0402069091796875,0.0001942126779382
634,0.0404510498046875,0.000136904590186511
636,0.039886474609375,0.000143951128113657
638,0.039764404296875,0.000183740151653935
640,0.03955078125,0.000165401332005911
642,0.039520263671875,0.000246040580697588
644,0.0394439697265625,0.0001942126779382
646,0.0394287109375,0.000179898469887567
648,0.0394134521484375,0.000177291107767063
650,0.03900146484375,0.000191192078951136
652,0.03948974609375,0.000194811177594051
654,0.0405120849609375,0.000272957516784642
656,0.0406341552734375,0.0001373291015625
658,0.0406951904296875,0.000223737767007678
660,0.0393218994140625,0.000221646713963836
662,0.03826904296875,0.000255328377238182
664,0.0377044677734375,0.000185631180734199
666,0.038360595703125,0.000239324754964571
668,0.0380859375,0.000242225767004204
670,0.038177490234375,0.000215791864375777
672,0.037628173828125,0.000147150432754409
674,0.0380096435546875,0.000139849111784541
676,0.0376434326171875,0.000186881236479429
678,0.0375213623046875,0.000177946529994058
680,0.0374298095703125,0.000155235213847166
682,0.0375518798828125,0.000229389898351637
684,0.0372772216796875,0.000200698035247283
686,0.0369873046875,0.000103208536212682
688,0.0376129150390625,0.000153348932207045
690,0.0371246337890625,0.000202430712301965
692,0.036285400390625,0.000147150432754409
694,0.035980224609375,0.000153728040158156
696,0.03570556640625,0.000151054305063044
698,0.0360107421875,0.000150281643704164
700,0.035430908203125,0.000211981872397611
702,0.035400390625,0.000133895330618166
704,0.0360565185546875,0.00012254622195594
706,0.0352783203125,0.000146357163187034
708,0.035247802734375,0.000107625854337051
710,0.03509521484375,0.000139849111784541
712,0.034912109375,0.000213077393245986
714,0.03448486328125,0.000108969549996076
716,0.03509521484375,0.000147939448773692
718,0.03411865234375,0.000145559570528709
720,0.0348968505859375,0.000143140129389143
722,0.0347900390625,0.000174644823337701
724,0.0337982177734375,0.000200698035247283
726,0.034637451171875,0.000133895330618166
728,0.0344696044921875,0.0001373291015625
730,0.0333404541015625,0.000135623083760309
732,0.034576416015625,0.0000997672792863619
734,0.03350830078125,0.000100349017623641
736,0.0336761474609375,0.0000852992239952007
738,0.033935546875,0.000121112883502102
740,0.03369140625,0.000126749021345796
742,0.0332794189453125,0.000147939448773692
744,0.03369140625,0.000171957819665293
746,0.033050537109375,0.000135193215535502
748,0.0334320068359375,0.000123020290348794
750,0.0331878662109375,0.00013037115089901
752,0.0327606201171875,0.000119662377482285
754,0.0327301025390625,0.000101502492490006
756,0.0327606201171875,0.000100927402918419
758,0.031951904296875,0.0000974055887970253
760,0.0325164794921875,0.00010063862578028
762,0.0317230224609375,0.000111085661152352
764,0.031494140625,0.00010870213965435
766,0.032318115234375,0.00013775230472769
768,0.03179931640625,0.000131261066696817
770,0.03228759765625,0.0000988882552857645
772,0.0321807861328125,0.000107355097041857
774,0.0320892333984375,0.0001373291015625
776,0.0317230224609375,0.000164695992621787
778,0.03228759765625,0.000175310139359681
780,0.0327606201171875,0.000123962988351989
782,0.032379150390625,0.000114948418985896
784,0.0315399169921875,0.000138594834324531
786,0.0323333740234375,0.000170598447990401
788,0.0316162109375,0.000146357163187034
790,0.031158447265625,0.000135623083760309
792,0.0313262939453125,0.000132144989591131
794,0.0302886962890625,0.000152205942865448
796,0.032379150390625,0.000171618986193878
798,0.0308990478515625,0.000159671398440982
800,0.0306854248046875,0.000172633491500622
802,0.031036376953125,0.000171279482426786
804,0.032135009765625,0.000248863318333436
806,0.0316925048828125,0.000147545468184004
808,0.0305938720703125,0.000129024769022276
810,0.0308837890625,0.000213077393245986
812,0.029998779296875,0.000195407844159938
814,0.031646728515625,0.000208102137710355
816,0.0303192138671875,0.00018437264974357
818,0.030303955078125,0.000206417072425364
820,0.0306396484375,0.000264289979182263
